Velocity field t=5s			
x (m)	y (m)	u (m/s)	v (m/s)
2.91	-0.02	2.5490547	0.004425415
2.97	-0.02	2.5534441	-0.029592346
3.03	-0.02	1.6761576	-0.24656953
3.09	-0.02	0.019168867	-0.63638807
3.15	-0.02	0.45698723	-0.18061456
3.21	-0.02	0.26527734	-0.60641133
3.51	-0.02	0.027495607	-0.020184225
3.57	-0.02	0.030967009	-0.019192916
3.63	-0.02	0.031179619	0.04388506
3.69	-0.02	0.059124581	0.12272077
3.75	-0.02	0.036837577	0.072488837
3.81	-0.02	0.014550573	0.022256903
3.87	-0.02	-0.017542518	-0.019564265
3.93	-0.02	-0.065186805	-0.048648423
3.99	-0.02	-0.099378366	-0.002918582
4.05	-0.02	-0.16220545	-0.002651359
4.11	-0.02	-0.23276264	0.010293004
4.17	-0.02	-0.21704243	0.038253867
4.23	-0.02	-0.094710041	0.074526325
4.29	-0.02	0.056899441	0.080838338
4.35	-0.02	-0.017669769	0.088500644
4.41	-0.02	-0.2279317	-0.028988335
4.47	-0.02	-0.0472851	0.00128203
4.53	-0.02	0.26011923	0.27468166
4.59	-0.02	0.23695673	0.22216784
4.65	-0.02	0.34220471	0.3012571
4.71	-0.02	0.20911705	0.18886415
4.77	-0.02	0.41373606	0.29571186
4.83	-0.02	0.50031084	0.12666735
4.89	-0.02	0.55119442	-0.051630807
4.95	-0.02	0.67789005	-0.01070285
5.01	-0.02	0.79377633	0.01031453
5.07	-0.02	0.82367522	0.043395112
5.13	-0.02	0.79937299	-0.054825647
5.19	-0.02	0.82898913	-0.015151091
5.25	-0.02	0.81380334	0.014432597
5.31	-0.02	0.88361713	0.004538505
5.37	-0.02	0.85337322	-0.006738857
5.43	-0.02	0.81662176	-0.008561455
5.49	-0.02	0.75019203	-0.092395961
5.55	-0.02	0.74979481	-0.072657094
5.61	-0.02	0.78087425	-0.067275482
5.67	-0.02	0.93564231	-0.086558456
5.73	-0.02	0.84863664	-0.076210399
5.79	-0.02	0.9551661	-0.12216145
5.85	-0.02	0.78272214	-0.14212143
0.03	0.02	2.1649627	0.011670173
0.09	0.02	2.1677549	-0.003039136
0.15	0.02	2.1327204	-0.060584921
0.21	0.02	1.9321554	-0.28182973
0.27	0.02	1.7321104	-0.47580256
0.33	0.02	1.5555947	-0.12992578
0.39	0.02	1.5231375	-0.07419512
0.45	0.02	1.5702781	0.006876511
0.51	0.02	1.6477132	0.046539647
0.57	0.02	1.721898	0.086953899
0.63	0.02	1.7728092	0.12155612
0.69	0.02	1.8254482	0.075169909
0.75	0.02	1.8435544	0.058175415
0.81	0.02	1.9804959	0.060515076
0.87	0.02	2.0415905	0.011074651
0.93	0.02	2.0985654	-0.008949493
0.99	0.02	2.125143	-0.045400958
1.05	0.02	2.1250034	-0.041194566
1.11	0.02	2.1608514	-0.044634267
1.17	0.02	2.1772761	-0.059579397
1.23	0.02	2.1778612	-0.055256353
1.29	0.02	2.1742723	-0.05730942
1.35	0.02	2.2005895	-0.05976139
1.41	0.02	2.2026482	-0.045671451
1.47	0.02	2.2096585	-0.042670334
1.53	0.02	2.1950605	-0.03969784
1.59	0.02	2.2181068	-0.028802435
1.65	0.02	2.3166196	-0.018578957
1.71	0.02	2.3435951	0.003623257
1.77	0.02	2.366687	0.003900788
1.83	0.02	2.3747533	0.024675428
1.89	0.02	2.4218859	0.030439337
1.95	0.02	2.5029632	0.041292025
2.01	0.02	2.5230569	0.031224508
2.07	0.02	2.5334726	0.03251367
2.13	0.02	2.5318828	0.032341918
2.19	0.02	2.5386927	0.023611534
2.25	0.02	2.5442492	0.041787756
2.31	0.02	2.5413144	0.037260766
2.37	0.02	2.5459641	0.034046376
2.43	0.02	2.5587636	0.04564495
2.49	0.02	2.5653215	0.050635735
2.55	0.02	2.5696275	0.045933348
2.61	0.02	2.5723	0.040585382
2.67	0.02	2.5723411	0.037735267
2.73	0.02	2.5579294	0.038084147
2.79	0.02	2.5447868	0.047321655
2.85	0.02	2.5638257	0.033524153
2.91	0.02	2.5539507	0.019195406
2.97	0.02	2.5064579	0.010294878
3.03	0.02	1.1523822	-0.26511897
3.09	0.02	-0.20169355	-0.54053282
3.15	0.02	-0.2737876	-0.295256
3.21	0.02	0.2757294	-0.48421533
3.27	0.02	-0.26894904	-0.76321021
3.51	0.02	0.00232151	0.000308266
3.57	0.02	3.45633E-05	4.94909E-05
3.63	0.02	0.034240773	0.072648791
3.69	0.02	0.068446982	0.14524809
3.75	0.02	0.0715746	0.14932528
3.81	0.02	0.038098205	0.065017942
3.87	0.02	0.00462181	-0.019289396
3.93	0.02	-0.0678672	-0.042015531
3.99	0.02	-0.15812217	-0.04102546
4.05	0.02	-0.16237725	0.00835449
4.11	0.02	-0.22933846	0.010397981
4.17	0.02	-0.23154898	0.026435297
4.23	0.02	-0.20967886	0.037489894
4.29	0.02	-0.21215693	0.1269701
4.35	0.02	-0.2698092	0.094576709
4.41	0.02	-0.24199521	0.023691526
4.47	0.02	-0.29591685	0.004571026
4.53	0.02	0.002285378	0.22673036
4.59	0.02	0.014012447	0.15938129
4.65	0.02	0.092983801	0.15507674
4.71	0.02	0.061051817	0.10187013
4.77	0.02	0.083815618	0.11075553
4.83	0.02	0.37902086	0.015628778
4.89	0.02	0.48925014	-0.069467294
4.95	0.02	0.56319437	-0.092591255
5.01	0.02	0.62667569	-0.07228726
5.07	0.02	0.65490098	-0.036500071
5.13	0.02	0.69262416	0.034023947
5.19	0.02	0.65352586	0.049219342
5.25	0.02	0.6854188	0.03415653
5.31	0.02	0.72473956	0.062653958
5.37	0.02	0.75135726	0.017177649
5.43	0.02	0.66917188	0.020742447
5.49	0.02	0.65117513	0.018113692
5.55	0.02	0.67113905	-0.011497809
5.61	0.02	0.77845677	-0.063422106
5.67	0.02	0.82389796	-0.15154998
5.73	0.02	0.83974242	-0.12478942
5.79	0.02	0.79615785	-0.24567637
5.85	0.02	0.78846663	-0.23772812
0.03	0.06	2.1593268	0.050892623
0.09	0.06	2.0835106	-0.061969633
0.15	0.06	1.9427137	-0.27641377
0.21	0.06	1.6553777	-0.67448856
0.27	0.06	1.5346615	-0.64220313
0.33	0.06	1.7224014	-0.63954086
0.39	0.06	1.8789064	-0.42249946
0.45	0.06	1.6682583	0.40602342
0.51	0.06	1.7935548	0.06725086
0.57	0.06	1.8613339	0.10716277
0.63	0.06	1.760546	0.28089967
0.69	0.06	1.8256601	0.26500467
0.75	0.06	1.8615325	0.21085642
0.81	0.06	1.9621017	0.20635499
0.87	0.06	2.0094659	0.1496713
0.93	0.06	2.0568715	0.11709597
0.99	0.06	2.0938685	0.068751786
1.05	0.06	2.1173244	0.043445695
1.11	0.06	2.1382617	8.34478E-05
1.17	0.06	2.1643802	-0.006177716
1.23	0.06	2.197348	0.000314208
1.29	0.06	2.1948511	-0.011554208
1.35	0.06	2.2013063	-0.009335637
1.41	0.06	2.2159707	-0.003424269
1.47	0.06	2.2019242	-0.00604321
1.53	0.06	2.1984052	-0.010188206
1.59	0.06	2.2361751	0.012443399
1.65	0.06	2.3516311	0.031854629
1.71	0.06	2.3613281	0.039300025
1.77	0.06	2.3916069	0.055788269
1.83	0.06	2.4233054	0.056415835
1.89	0.06	2.4342617	0.068508058
1.95	0.06	2.4599628	0.064440615
2.01	0.06	2.5086011	0.060188417
2.07	0.06	2.524381	0.053057635
2.13	0.06	2.5352749	0.062182733
2.19	0.06	2.542023	0.064756971
2.25	0.06	2.5477501	0.054943861
2.31	0.06	2.544299	0.058392309
2.37	0.06	2.5594481	0.063411486
2.43	0.06	2.5647173	0.064848458
2.49	0.06	2.5691202	0.064550299
2.55	0.06	2.5751316	0.061844643
2.61	0.06	2.5823141	0.073527873
2.67	0.06	2.5753416	0.070343091
2.73	0.06	2.5746449	0.066715002
2.79	0.06	2.5476175	0.05574667
2.85	0.06	2.5868528	0.04569371
2.91	0.06	2.5578117	0.018763266
2.97	0.06	2.043516	-0.058746956
3.03	0.06	0.84652705	-0.37435068
3.09	0.06	-0.35046192	-0.6899544
3.15	0.06	-0.682895	-0.55035446
3.21	0.06	-0.33592741	-0.49415254
3.27	0.06	-0.19646758	-0.76307899
3.51	0.06	0.30843418	0.18186435
3.57	0.06	0.24900775	0.17023
3.63	0.06	0.12453798	0.085140942
3.69	0.06	6.81983E-05	5.18867E-05
3.75	0.06	0.070758835	0.14851118
3.81	0.06	0.034405336	0.078901692
3.87	0.06	-0.001948163	0.009292208
3.93	0.06	-0.029680705	-0.009781992
3.99	0.06	-0.10650609	-0.010956176
4.05	0.06	-0.1348723	0.03695146
4.11	0.06	-0.22591751	-0.012001721
4.17	0.06	-0.30099291	-0.000490322
4.23	0.06	-0.23597006	0.045316197
4.29	0.06	-0.22492759	0.10709752
4.35	0.06	-0.27732363	0.086834418
4.41	0.06	-0.32824148	0.021295784
4.47	0.06	-0.2233392	0.062721892
4.53	0.06	-0.26421493	0.053892045
4.59	0.06	-0.086371224	0.14851787
4.65	0.06	-0.058913487	0.1362801
4.71	0.06	-0.00010404	0.077702179
4.77	0.06	0.23012011	-0.014667114
4.83	0.06	0.42228427	-0.12290238
4.89	0.06	0.46611073	-0.011861507
4.95	0.06	0.54439255	-0.063537891
5.01	0.06	0.5824329	-0.10071548
5.07	0.06	0.52663358	-0.001218119
5.13	0.06	0.61689234	-0.003258234
5.19	0.06	0.70040789	0.023656963
5.25	0.06	0.70258059	0.051039339
5.31	0.06	0.69738549	0.13156264
5.37	0.06	0.82128317	0.027947972
5.43	0.06	0.76286323	0.029447424
5.49	0.06	0.65921697	0.058642769
5.55	0.06	0.70003412	0.052975652
5.61	0.06	0.73402808	-0.041999824
5.67	0.06	0.72302267	-0.047159935
5.73	0.06	0.7760766	-0.080753685
5.79	0.06	0.73877677	-0.17688793
5.85	0.06	0.75616907	-0.19145509
0.03	0.1	2.0362334	-0.038641475
0.09	0.1	1.8539701	-0.25279402
0.15	0.1	1.4470108	-0.74435496
0.21	0.1	1.6940243	-0.67137887
0.27	0.1	1.7449893	-0.30974054
0.33	0.1	1.8478853	-0.46367397
0.39	0.1	2.0638475	-0.25653244
0.45	0.1	2.0187599	-0.31504764
0.51	0.1	1.9969139	-0.2907224
0.57	0.1	2.0604727	-0.075215159
0.63	0.1	1.9968593	0.009562812
0.69	0.1	1.9049788	0.25500631
0.75	0.1	1.8206461	0.31692649
0.81	0.1	1.9296905	0.28481578
0.87	0.1	1.9821252	0.23175154
0.93	0.1	2.0040504	0.2232202
0.99	0.1	2.035429	0.15867709
1.05	0.1	2.0477739	0.097594654
1.11	0.1	2.1158442	0.10148102
1.17	0.1	2.1282745	0.046106776
1.23	0.1	2.0879494	0.037289136
1.29	0.1	2.1765178	0.055431031
1.35	0.1	2.2135585	0.056788192
1.41	0.1	2.2248515	0.035239029
1.47	0.1	2.2360498	0.030096771
1.53	0.1	2.2325601	0.053910387
1.59	0.1	2.2694943	0.082895213
1.65	0.1	2.3873787	0.087773813
1.71	0.1	2.4126556	0.098970981
1.77	0.1	2.4127886	0.11482776
1.83	0.1	2.420529	0.10912481
1.89	0.1	2.4675202	0.12213803
1.95	0.1	2.5120421	0.13431089
2.01	0.1	2.5216164	0.13688387
2.07	0.1	2.5279349	0.12511295
2.13	0.1	2.5330825	0.1120118
2.19	0.1	2.5383748	0.11103862
2.25	0.1	2.5472826	0.096284521
2.31	0.1	2.5546921	0.093944803
2.37	0.1	2.5588397	0.10081015
2.43	0.1	2.573532	0.10931119
2.49	0.1	2.5755749	0.10706433
2.55	0.1	2.5771301	0.11182035
2.61	0.1	2.5832386	0.11113273
2.67	0.1	2.5823198	0.113015
2.73	0.1	2.5542262	0.10993199
2.79	0.1	2.5356658	0.10453554
2.85	0.1	2.5685076	0.10540115
2.91	0.1	2.5284918	0.089875726
2.97	0.1	1.0468009	-0.14790394
3.03	0.1	-0.44782367	-0.31912953
3.09	0.1	-0.28899449	-0.5077173
3.15	0.1	-0.6018096	-0.68957503
3.21	0.1	-0.74007644	-0.1789614
3.27	0.1	-0.231691	-0.71139443
3.33	0.1	-0.12601871	-0.44592294
3.51	0.1	0.23735037	0.15094524
3.57	0.1	0.29916759	0.2041254
3.63	0.1	0.3910526	0.33369007
3.69	0.1	0.22581687	0.23222036
3.75	0.1	0.060581141	0.13075065
3.81	0.1	0.051498677	0.060832077
3.87	0.1	0.042416212	-0.0090865
3.93	0.1	-0.00348666	0.010962151
3.99	0.1	-0.064478189	-0.002472128
4.05	0.1	-0.15598345	0.03402209
4.11	0.1	-0.2495945	0.038522338
4.17	0.1	-0.2708435	0.049444118
4.23	0.1	-0.22162729	0.025952619
4.29	0.1	-0.37498632	0.11839389
4.35	0.1	-0.35664231	0.087987478
4.41	0.1	-0.4018189	0.037787512
4.47	0.1	-0.34370374	0.055112273
4.53	0.1	-0.28459379	0.015644365
4.59	0.1	-0.22470769	0.076147666
4.65	0.1	-0.093051311	0.14723934
4.71	0.1	0.050755424	0.011504702
4.77	0.1	0.34161865	0.02906156
4.83	0.1	0.4176755	-0.010056048
4.89	0.1	0.28073202	-0.25480156
4.95	0.1	0.37822939	-0.012827038
5.01	0.1	0.46942525	0.087115989
5.07	0.1	0.43190969	0.01765277
5.13	0.1	0.51831932	-0.054350197
5.19	0.1	0.73572784	0.12627935
5.25	0.1	0.72165267	0.03244699
5.31	0.1	0.91352887	-0.16184962
5.37	0.1	0.75591349	-0.039400822
5.43	0.1	0.76307452	-6.12646E-05
5.49	0.1	0.7853996	0.046843386
5.55	0.1	0.7830593	-0.004779617
5.61	0.1	0.74046669	-0.080958131
5.67	0.1	0.71198853	-0.073852189
5.73	0.1	0.65441851	-0.20942072
5.79	0.1	0.7447157	-0.15830771
5.85	0.1	0.59707638	-0.21354834
0.03	0.14	1.3353398	-0.73618531
0.09	0.14	1.5145477	-0.65138997
0.15	0.14	1.4134848	-0.64043588
0.21	0.14	1.5559221	-0.73943552
0.27	0.14	1.7710688	-0.45446507
0.33	0.14	1.8590974	-0.4103134
0.39	0.14	1.898876	-0.48083103
0.45	0.14	2.0640494	-0.35084182
0.51	0.14	2.050355	-0.25521039
0.57	0.14	1.9276229	-0.20044381
0.63	0.14	2.0454806	-0.124137
0.69	0.14	2.0370278	-0.070598034
0.75	0.14	2.0094068	-0.004087109
0.81	0.14	2.001326	0.14457557
0.87	0.14	1.9964771	0.23205574
0.93	0.14	1.9643247	0.28673061
0.99	0.14	2.0270252	0.27801091
1.05	0.14	2.0576803	0.25101934
1.11	0.14	1.9970441	0.13610497
1.17	0.14	2.1299599	0.16948199
1.23	0.14	2.0863854	0.093825491
1.29	0.14	2.1424755	0.17856164
1.35	0.14	2.1592485	0.13517096
1.41	0.14	2.204482	0.088314477
1.47	0.14	2.2003372	0.083122354
1.53	0.14	2.2046734	0.096753733
1.59	0.14	2.2689868	0.10930817
1.65	0.14	2.3706738	0.16722473
1.71	0.14	2.4034931	0.13849977
1.77	0.14	2.4060254	0.13232347
1.83	0.14	2.4570627	0.16085223
1.89	0.14	2.5001088	0.15946872
1.95	0.14	2.5203264	0.15786467
2.01	0.14	2.5290285	0.16685521
2.07	0.14	2.5235763	0.16314875
2.13	0.14	2.5316595	0.17784711
2.19	0.14	2.5344672	0.16577451
2.25	0.14	2.5431581	0.15933603
2.31	0.14	2.5332275	0.16213667
2.37	0.14	2.5411122	0.161182
2.43	0.14	2.5466576	0.17719745
2.49	0.14	2.5568282	0.16827043
2.55	0.14	2.5648739	0.16440196
2.61	0.14	2.582562	0.15755048
2.67	0.14	2.5817324	0.14719833
2.73	0.14	2.580059	0.13988653
2.79	0.14	2.5500086	0.15267865
2.85	0.14	2.5466025	0.14933047
2.91	0.14	2.4988073	0.1346975
2.97	0.14	1.7825429	-0.035300754
3.03	0.14	-0.5294051	-0.33618685
3.09	0.14	-0.46249657	-0.29999206
3.15	0.14	-0.6171405	-0.27566655
3.21	0.14	-0.72814737	-0.078223195
3.27	0.14	-0.45420841	-0.27480527
3.33	0.14	-0.18026944	-0.47138735
3.51	0.14	0.11887742	0.075547003
3.57	0.14	0.14020545	0.10259452
3.63	0.14	0.18161151	0.17967013
3.69	0.14	0.11083014	0.13141583
3.75	0.14	0.040048774	0.083161536
3.81	0.14	-0.000926664	0.000569372
3.87	0.14	5.00254E-05	-0.000257054
3.93	0.14	0.004544729	0.025976649
3.99	0.14	-0.044758015	0.015007796
4.05	0.14	-0.083919614	0.011331998
4.11	0.14	-0.14674152	0.063208105
4.17	0.14	-0.19875283	0.073818749
4.23	0.14	-0.24096347	0.093426275
4.29	0.14	-0.33900701	0.15498177
4.35	0.14	-0.33979627	0.085991561
4.41	0.14	-0.24965791	-0.000626703
4.47	0.14	-0.2996093	0.1213055
4.53	0.14	-0.2517263	0.080935735
4.59	0.14	-0.34390204	0.1808675
4.65	0.14	0.12934348	0.13561607
4.71	0.14	0.17255864	-0.058418255
4.77	0.14	0.45312569	-0.061091125
4.83	0.14	0.35260752	0.075228007
4.89	0.14	0.27024021	-0.13002103
4.95	0.14	0.33195832	-0.061138999
5.01	0.14	0.34740536	-0.040568932
5.07	0.14	0.51477355	-0.029328624
5.13	0.14	0.75388525	0.024430157
5.19	0.14	0.65028141	-0.043130131
5.25	0.14	0.7189338	-0.039929251
5.31	0.14	0.7425048	-0.003261881
5.37	0.14	0.97880524	-0.087371151
5.43	0.14	1.1184252	-0.20305145
5.49	0.14	0.57970755	0.094252989
5.55	0.14	0.61823763	0.15763042
5.61	0.14	0.57207947	-0.051272658
5.67	0.14	0.74809632	-0.17599548
5.73	0.14	0.60141531	-0.22234312
5.79	0.14	0.72652076	-0.17113039
5.85	0.14	0.73525575	-0.19774697
0.03	0.18	1.318647	-1.1261362
0.09	0.18	1.2348374	-0.74917273
0.15	0.18	1.4196508	-0.73869276
0.21	0.18	1.6348931	-0.60725682
0.27	0.18	1.8717121	-0.42392829
0.33	0.18	1.8863635	-0.40143072
0.39	0.18	1.9559285	-0.37505925
0.45	0.18	1.8732865	-0.3074993
0.51	0.18	1.9349558	-0.14577896
0.57	0.18	1.9367171	-0.13429492
0.63	0.18	2.0738544	-0.023730503
0.69	0.18	2.0807015	-0.003035797
0.75	0.18	2.1019933	0.029154987
0.81	0.18	2.1309632	0.066827003
0.87	0.18	2.1394432	0.1252673
0.93	0.18	2.1114327	0.17524367
0.99	0.18	2.0642375	0.28352908
1.05	0.18	2.0711684	0.35221286
1.11	0.18	2.0589538	0.32232977
1.17	0.18	2.0775468	0.29369442
1.23	0.18	2.0995863	0.23893674
1.29	0.18	2.0232294	0.26452975
1.35	0.18	2.1928588	0.22603604
1.41	0.18	2.1945177	0.1858079
1.47	0.18	2.2095287	0.15508641
1.53	0.18	2.1888727	0.16025604
1.59	0.18	2.3002747	0.16148705
1.65	0.18	2.3976031	0.18222789
1.71	0.18	2.3734322	0.17097004
1.77	0.18	2.4156277	0.18051776
1.83	0.18	2.4327489	0.20384433
1.89	0.18	2.4672348	0.21469406
1.95	0.18	2.4886684	0.22768996
2.01	0.18	2.5162679	0.24383467
2.07	0.18	2.5291487	0.23414474
2.13	0.18	2.5361312	0.22808694
2.19	0.18	2.5250487	0.22407762
2.25	0.18	2.5408221	0.21453066
2.31	0.18	2.5569133	0.20437184
2.37	0.18	2.562448	0.19117677
2.43	0.18	2.5614495	0.19636333
2.49	0.18	2.5626985	0.20143206
2.55	0.18	2.5673183	0.18980385
2.61	0.18	2.5647178	0.20064354
2.67	0.18	2.5636897	0.20706815
2.73	0.18	2.5478703	0.20864557
2.79	0.18	2.5309558	0.19014488
2.85	0.18	2.538557	0.18801193
2.91	0.18	2.5170081	0.10753503
2.97	0.18	1.2277135	-0.046137563
3.03	0.18	-0.61098653	-0.35324417
3.09	0.18	-0.63599864	-0.092266822
3.15	0.18	-0.67610847	-0.034875907
3.21	0.18	-0.71621831	0.022515009
3.27	0.18	-0.50859531	-0.10275288
3.33	0.18	-0.30097232	-0.22802076
3.51	0.18	0.000404467	0.000148763
3.57	0.18	-0.002579004	-0.001515873
3.63	0.18	0.22867732	0.23035791
3.69	0.18	0.26422929	0.24760129
3.75	0.18	0.012756949	0.044026934
3.81	0.18	0.029537915	0.064049127
3.87	0.18	0.02033459	0.04634255
3.93	0.18	0.011131266	0.028635973
3.99	0.18	0.00657423	0.029366063
4.05	0.18	-0.051863967	0.057076553
4.11	0.18	-0.12578078	0.075147476
4.17	0.18	-0.22351408	0.089924606
4.23	0.18	-0.20297976	0.084824405
4.29	0.18	-0.2557793	0.048082149
4.35	0.18	-0.065897564	0.037500522
4.41	0.18	-0.32155276	0.018870203
4.47	0.18	-0.38989709	0.16214329
4.53	0.18	-0.47800676	0.11805394
4.59	0.18	-0.46421842	0.21747514
4.65	0.18	0.34252086	-0.039825197
4.71	0.18	0.14980997	-0.056641108
4.77	0.18	0.45631788	0.090093758
4.83	0.18	1.4859606	-1.0472219
4.89	0.18	0.95222625	-0.47597167
4.95	0.18	0.73265192	-0.05085035
5.01	0.18	0.691523	0.069503038
5.07	0.18	0.76653894	0.29399919
5.13	0.18	0.74650926	0.81643073
5.19	0.18	1.3548678	0.45412753
5.25	0.18	1.1565162	-0.60360416
5.31	0.18	1.3086133	-0.27149935
5.37	0.18	0.98999583	0.033114333
5.43	0.18	0.82871994	-0.040188999
5.49	0.18	0.74496274	-0.018051496
5.55	0.18	0.78499766	-0.087252996
5.61	0.18	0.79833785	-0.081246565
5.67	0.18	0.88135389	-0.05638836
5.73	0.18	0.94000678	-0.23856112
5.79	0.18	1.1044305	-0.26129936
5.85	0.18	0.84250336	-0.1847327
0.03	0.22	1.4018614	-0.76091608
0.09	0.22	1.4505155	-1.0432851
0.15	0.22	1.5578584	-0.63773773
0.21	0.22	1.6922874	-0.52697072
0.27	0.22	1.7537616	-0.34106584
0.33	0.22	1.8343419	-0.36321044
0.39	0.22	1.8263683	-0.42004812
0.45	0.22	1.9206363	-0.18647731
0.51	0.22	1.9197135	-0.15618989
0.57	0.22	2.0101188	-0.002730315
0.63	0.22	2.0308248	-0.037458213
0.69	0.22	2.0883636	-0.008004313
0.75	0.22	2.0413979	0.032871405
0.81	0.22	2.1067208	0.084500462
0.87	0.22	2.1359293	0.15516583
0.93	0.22	2.145935	0.12749177
0.99	0.22	2.1335569	0.16609413
1.05	0.22	2.1465312	0.22962687
1.11	0.22	2.0890461	0.33988729
1.17	0.22	2.1011755	0.35510105
1.23	0.22	2.0418744	0.30139675
1.29	0.22	2.1011588	0.27188794
1.35	0.22	2.119627	0.25515609
1.41	0.22	2.1477068	0.23547989
1.47	0.22	2.1625093	0.24672864
1.53	0.22	2.2095593	0.22041633
1.59	0.22	2.2517661	0.22491658
1.65	0.22	2.3483278	0.28692842
1.71	0.22	2.3851525	0.2597762
1.77	0.22	2.4088367	0.23722672
1.83	0.22	2.3786896	0.25427045
1.89	0.22	2.4080832	0.24729228
1.95	0.22	2.4930743	0.25394672
2.01	0.22	2.501303	0.27002989
2.07	0.22	2.5139631	0.27111701
2.13	0.22	2.522463	0.25252543
2.19	0.22	2.5349494	0.26228822
2.25	0.22	2.5454921	0.27186351
2.31	0.22	2.5433255	0.27446284
2.37	0.22	2.5420982	0.26530195
2.43	0.22	2.5599971	0.26790274
2.49	0.22	2.5774173	0.26662171
2.55	0.22	2.5810077	0.24573478
2.61	0.22	2.5805837	0.23269041
2.67	0.22	2.5789899	0.2186123
2.73	0.22	2.580669	0.24555956
2.79	0.22	2.5710343	0.24262139
2.85	0.22	2.5627711	0.23184724
2.91	0.22	2.5226913	0.21303928
2.97	0.22	1.2222896	0.09645964
3.03	0.22	-0.35745527	-0.18638408
3.09	0.22	-0.19584769	-0.16026297
3.15	0.22	-0.034240107	-0.13414186
3.21	0.22	-0.52622469	-0.025650003
3.27	0.22	-0.5920583	-0.07291331
3.33	0.22	-0.42167519	0.015345826
3.39	0.22	-0.18493166	0.59620397
3.45	0.22	-0.62071214	0.18695318
3.51	0.22	-0.30883386	0.093414047
3.57	0.22	0.003044433	-0.000125084
3.63	0.22	0.000596121	0.001034779
3.69	0.22	0.16061948	0.12755673
3.75	0.22	0.17323389	-0.019064469
3.81	0.22	0.060755447	0.10683312
3.87	0.22	0.036217328	0.065834913
3.93	0.22	0.011679209	0.02483671
3.99	0.22	0.017101998	0.047255663
4.05	0.22	-0.027594038	0.10826753
4.11	0.22	-0.076872462	0.079243788
4.17	0.22	-0.091583229	0.072174719
4.23	0.22	-0.067791516	0.13381016
4.29	0.22	-0.12815449	0.096312136
4.35	0.22	-0.15246991	0.13687474
4.41	0.22	-0.27290611	0.010700532
4.47	0.22	-0.27935857	-0.21996745
4.53	0.22	0.060922873	-0.37060475
4.59	0.22	0.40120431	-0.52124206
4.65	0.22	0.24397679	-0.27547542
4.71	0.22	0.086749259	-0.029708775
4.77	0.22	0.94694474	-0.52239793
4.83	0.22	1.4474271	-1.0453509
4.89	0.22	1.1004779	-0.25067207
4.95	0.22	0.95490011	0.26420623
5.01	0.22	1.0356406	0.17957501
5.07	0.22	1.1133499	0.31939163
5.13	0.22	1.1831324	0.4656296
5.19	0.22	1.232334	-0.24820432
5.25	0.22	1.2628881	-0.34122483
5.31	0.22	1.3424948	-0.13316025
5.37	0.22	1.2830692	-0.21404257
5.43	0.22	1.4442187	-0.39082506
5.49	0.22	1.193811	-0.43734923
5.55	0.22	1.0480288	-0.48805675
5.61	0.22	0.93384832	-0.24827926
5.67	0.22	1.1347852	-0.37923432
5.73	0.22	1.1505883	-0.25908765
5.79	0.22	1.1873474	-0.31058805
5.85	0.22	1.0934122	-0.24373046
0.03	0.26	1.2446016	-0.70325874
0.09	0.26	1.278746	-0.90926021
0.15	0.26	1.6853713	-0.62341681
0.21	0.26	1.8043702	-0.43429144
0.39	0.26	2.0590913	-0.10291201
0.45	0.26	2.025136	-0.060449997
0.51	0.26	2.0727433	-0.097033921
0.57	0.26	1.9635165	-0.12256818
0.63	0.26	2.1403279	-0.07112857
0.69	0.26	2.1475477	0.033626293
0.75	0.26	2.2168298	0.062303917
0.81	0.26	2.2038041	0.10161856
0.87	0.26	2.2392199	0.17359442
0.93	0.26	2.1286533	0.19375939
0.99	0.26	2.1478714	0.22178682
1.05	0.26	2.1559005	0.29853794
1.11	0.26	2.1326382	0.33492675
1.17	0.26	2.1265259	0.36850125
1.23	0.26	2.1347628	0.37666027
1.29	0.26	2.1608563	0.40686232
1.35	0.26	2.197252	0.2581933
1.41	0.26	2.1430106	0.34813059
1.47	0.26	2.1594565	0.30500136
1.53	0.26	2.1421442	0.27205585
1.59	0.26	2.1520066	0.32729192
1.65	0.26	2.1712581	0.33320645
1.71	0.26	2.270336	0.40223131
1.77	0.26	2.3688769	0.33639807
1.83	0.26	2.4112734	0.29346058
1.89	0.26	2.419682	0.29803724
1.95	0.26	2.484702	0.31023504
2.01	0.26	2.4937223	0.30740971
2.07	0.26	2.5030122	0.29259774
2.13	0.26	2.5039354	0.31587407
2.19	0.26	2.5209263	0.30664276
2.25	0.26	2.5357756	0.28326883
2.31	0.26	2.5282386	0.27799949
2.37	0.26	2.5335946	0.27694867
2.43	0.26	2.5522713	0.2703023
2.49	0.26	2.5450659	0.28095918
2.55	0.26	2.5506033	0.27939326
2.61	0.26	2.5570107	0.28162579
2.67	0.26	2.5523689	0.28624704
2.73	0.26	2.548415	0.28868225
2.79	0.26	2.5314382	0.28424274
2.85	0.26	2.5373689	0.26170175
2.91	0.26	2.5463845	0.28124966
2.97	0.26	-0.07811204	-0.020119996
3.03	0.26	-0.103924	-0.019523988
3.09	0.26	-0.21754528	-0.096569921
3.15	0.26	-0.33116657	-0.17361585
3.21	0.26	-0.76238205	0.081940147
3.27	0.26	-0.67722017	0.004513418
3.33	0.26	-0.55188074	0.31725703
3.39	0.26	-0.4265413	0.63000063
3.57	0.26	0.1561661	0.20425641
